index,code,year,period,id,Country,tourists,venue,rate,food,glass,metal,other,paper,plastic,leather,green_waste,waste_recycling
15275,EEA_3161-05-5,2009,2009-01--2009-12,FRCR216,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15278,EEA_31615-01-7,2009,2009-01--2009-12,FRCR338,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15290,EEA_3161-03-3,2009,2009-01--2009-12,FRGR0570,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15307,EEA_3161-02-2,2010,2010-01--2010-12,FRGR0055,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15313,EEA_3161-02-2,2010,2010-01--2010-12,FRFR303A,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15323,EEA_3161-02-2,2010,2010-01--2010-12,FRGR0046,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15333,EEA_3161-02-2,2010,2010-01--2010-12,UKSC005603,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
15336,EEA_31615-01-7,2010,2010-01--2010-12,UKSC005950,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
15337,EEA_3161-02-2,2010,2010-01--2010-12,UKSC005950,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
15339,EEA_31615-01-7,2010,2010-01--2010-12,UKSC005952,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
15342,EEA_3161-02-2,2010,2010-01--2010-12,FRGR0077,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15343,EEA_3161-02-2,2010,2010-01--2010-12,FRB2R24,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15346,EEA_3161-02-2,2010,2010-01--2010-12,FRAR43,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15351,EEA_3161-02-2,2010,2010-01--2010-12,FRGR0069B,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15354,EEA_3161-02-2,2010,2010-01--2010-12,FRGR0056A,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15355,EEA_3161-02-2,2010,2010-01--2010-12,FRGR0074,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15359,EEA_3161-02-2,2010,2010-01--2010-12,FRGR0054,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15368,EEA_3161-02-2,2010,2010-01--2010-12,FRAR11,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15374,EEA_3161-02-2,2010,2010-01--2010-12,FRGR0085,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15380,EEA_3161-02-2,2010,2010-01--2010-12,FRGR0092A,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15386,EEA_3161-02-2,2010,2010-01--2010-12,FRGR0102,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15390,EEA_31615-01-7,2009,2009-01--2009-12,FRFR663,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15393,EEA_31615-01-7,2009,2009-01--2009-12,FRFR671,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15399,EEA_3161-05-5,2009,2009-01--2009-12,FRFR320,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15403,EEA_3161-01-1,2009,2009-01--2009-12,FRFR129,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15411,EEA_3161-05-5,2009,2009-01--2009-12,FRFR129,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15421,EEA_31615-01-7,2009,2009-01--2009-12,UKSC020262,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
15426,EEA_31615-01-7,2009,2009-01--2009-12,UKSC020093,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
15441,EEA_31615-01-7,2009,2009-01--2009-12,UKGB108048001270,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
15447,EEA_3161-02-2,2009,2009-01--2009-12,UKSC020165,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
15480,EEA_3161-02-2,2009,2009-01--2009-12,UKSC020110,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
15487,EEA_3161-02-2,2010,2010-01--2010-12,ES11302,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
15490,EEA_3161-03-3,2010,2010-01--2010-12,ES080MSPF15-05,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
15501,EEA_3161-05-5,2009,2009-01--2009-12,FRGR0370,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15505,EEA_3161-02-2,2009,2009-01--2009-12,FRFRR332_4,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15506,EEA_3161-05-5,2009,2009-01--2009-12,FRFR685,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15510,EEA_31615-01-7,2009,2009-01--2009-12,FRGR0375,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15513,EEA_3161-03-3,2009,2009-01--2009-12,FRCR446,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15517,EEA_3161-05-5,2009,2009-01--2009-12,FRCR458,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15520,EEA_3161-05-5,2009,2009-01--2009-12,FRDR651,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15525,EEA_31615-01-7,2009,2009-01--2009-12,FRDR599,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15529,EEA_3161-02-2,2009,2009-01--2009-12,FRDR648B,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15535,EEA_3161-01-1,2009,2009-01--2009-12,FRCR468,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15536,EEA_3161-05-5,2009,2009-01--2009-12,FRCR468,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15546,EEA_3161-03-3,2009,2009-01--2009-12,ES12053,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
15548,EEA_31615-01-7,2009,2009-01--2009-12,FRGR1534,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15550,EEA_3161-05-5,2009,2009-01--2009-12,FRGR0227,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15557,EEA_3161-05-5,2009,2009-01--2009-12,FRGR0235,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15569,EEA_3161-05-5,2009,2009-01--2009-12,FRDR604,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15575,EEA_3161-05-5,2009,2009-01--2009-12,FRDR648B,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15577,EEA_3161-05-5,2009,2009-01--2009-12,FRDR647,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15588,EEA_3161-03-3,2009,2009-01--2009-12,FRB1R494,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15593,EEA_31615-01-7,2009,2009-01--2009-12,FRDR10142,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15594,EEA_3161-02-2,2009,2009-01--2009-12,FRDR10142,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15599,EEA_3161-05-5,2009,2009-01--2009-12,FRDR10142,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15600,EEA_3161-05-5,2009,2009-01--2009-12,FRDR645,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15603,EEA_3161-01-1,2009,2009-01--2009-12,FRDR1806D,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15607,EEA_3161-05-5,2009,2009-01--2009-12,FRCR419,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15608,EEA_31615-01-7,2009,2009-01--2009-12,FRCR419,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15612,EEA_3161-01-1,2009,2009-01--2009-12,FRDR604,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15624,EEA_3161-02-2,2010,2010-01--2010-12,UKSC020036,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
15643,EEA_3161-02-2,2010,2010-01--2010-12,UKSC020637,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
15653,EEA_3161-02-2,2010,2010-01--2010-12,UKSC020057,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
15673,EEA_31615-01-7,2009,2009-01--2009-12,UKSC020099,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
15680,EEA_3161-02-2,2009,2009-01--2009-12,UKSC020505,None,50941692.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15683,EEA_3161-03-3,2009,2009-01--2009-12,SE628132-132696,Sweden,4303307.0,0.0,0.0,23.34,9.15,9.2,0.0,36.4,6.58,0.0,15.33,32.37
15685,EEA_3161-05-5,2009,2009-01--2009-12,SE631304-129984,Sweden,4303307.0,0.0,0.0,23.34,9.15,9.2,0.0,36.4,6.58,0.0,15.33,32.37
15688,EEA_3161-02-2,2009,2009-01--2009-12,SE631940-152245,Sweden,4303307.0,0.0,0.0,23.34,9.15,9.2,0.0,36.4,6.58,0.0,15.33,32.37
15704,EEA_3161-05-5,2009,2009-01--2009-12,SE627199-375377,Sweden,4303307.0,0.0,0.0,23.34,9.15,9.2,0.0,36.4,6.58,0.0,15.33,32.37
15706,EEA_31615-01-7,2009,2009-01--2009-12,SE627882-152464,Sweden,4303307.0,0.0,0.0,23.34,9.15,9.2,0.0,36.4,6.58,0.0,15.33,32.37
15707,EEA_31615-01-7,2009,2009-01--2009-12,SE628132-132696,Sweden,4303307.0,0.0,0.0,23.34,9.15,9.2,0.0,36.4,6.58,0.0,15.33,32.37
15708,EEA_31615-01-7,2009,2009-01--2009-12,SE628891-132211,Sweden,4303307.0,0.0,0.0,23.34,9.15,9.2,0.0,36.4,6.58,0.0,15.33,32.37
15710,EEA_31615-01-7,2009,2009-01--2009-12,SE631940-152245,Sweden,4303307.0,0.0,0.0,23.34,9.15,9.2,0.0,36.4,6.58,0.0,15.33,32.37
15711,EEA_3161-05-5,2009,2009-01--2009-12,SE632941-131664,Sweden,4303307.0,0.0,0.0,23.34,9.15,9.2,0.0,36.4,6.58,0.0,15.33,32.37
15714,EEA_3161-01-1,2010,2010-01--2010-12,ES13259,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
15715,EEA_3161-05-5,2010,2010-01--2010-12,ES13259,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
15740,EEA_3161-02-2,2006,2006-01--2006-12,UKGB106039023232,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
15758,EEA_3161-02-2,2008,2008-01--2008-12,UKGB105033037500,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
15769,EEA_3161-02-2,2006,2006-01--2006-12,UKGB109054043960,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
15781,EEA_3161-02-2,2007,2007-01--2007-12,UKGB109054043960,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
15797,EEA_3161-02-2,2006,2006-01--2006-12,UKGB105033037500,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
15821,EEA_3161-05-5,2008,2008-01--2008-12,FRGR0007F,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15826,EEA_3161-01-1,2008,2008-01--2008-12,FRGR0543,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15829,EEA_3161-05-5,2008,2008-01--2008-12,FRGR0544,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15834,EEA_3161-01-1,2008,2008-01--2008-12,FRGR0548,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15842,EEA_31615-01-7,2008,2008-01--2008-12,FRGR0544,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15843,EEA_3161-02-2,2008,2008-01--2008-12,FRGR0544,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15848,EEA_3161-01-1,2008,2008-01--2008-12,FRGR0547B,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15860,EEA_3161-03-3,2008,2008-01--2008-12,BERW06_OU06R,Belgium,6496961.0,0.0,0.0,14.18,3.1,1.91,40.14,18.38,13.94,0.0,5.84,34.303000000000004
15862,EEA_3161-02-2,2008,2008-01--2008-12,FRGR0546,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15885,EEA_3161-03-3,2008,2008-01--2008-12,FRGR0574,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15886,EEA_3161-02-2,2008,2008-01--2008-12,FRGR0574,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15888,EEA_3161-01-1,2008,2008-01--2008-12,FRGR0544,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15890,EEA_3161-01-1,2009,2009-01--2009-12,FRGR0534,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15893,EEA_3161-03-3,2009,2009-01--2009-12,ES014MSPFES-014-MR-204-000-05-00,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
15902,EEA_3161-05-5,2009,2009-01--2009-12,ES014MSPFES-014-NR-111-025-02-02,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
15903,EEA_31615-01-7,2009,2009-01--2009-12,ES014MSPFES-014-NR-111-025-02-02,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
15904,EEA_3161-02-2,2009,2009-01--2009-12,ES014MSPFES-014-NR-111-025-02-02,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
15906,EEA_3161-03-3,2009,2009-01--2009-12,FRGR0513,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15907,EEA_3161-01-1,2009,2009-01--2009-12,FRGR0514,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15914,EEA_3161-05-5,2009,2009-01--2009-12,ES10358,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
15915,EEA_3161-03-3,2009,2009-01--2009-12,ES11080,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
15920,EEA_3161-01-1,2009,2009-01--2009-12,ES11151,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
15929,EEA_3161-01-1,2009,2009-01--2009-12,FRCR212,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15931,EEA_3161-02-2,2010,2010-01--2010-12,FRAR50,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15939,EEA_3161-02-2,2010,2010-01--2010-12,FRDR2027A,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15946,EEA_31615-01-7,2010,2010-01--2010-12,FI02_021_Y01,Finland,2147000.0,0.0,0.0,35.88,9.24,1.7,13.13,37.83,1.45,0.0,0.0,28.12
15947,EEA_3161-02-2,2010,2010-01--2010-12,FI02_021_Y01,Finland,2147000.0,0.0,0.0,35.88,9.24,1.7,13.13,37.83,1.45,0.0,0.0,28.12
15953,EEA_3161-05-5,2010,2010-01--2010-12,FI02_021_Y01,Finland,2147000.0,0.0,0.0,35.88,9.24,1.7,13.13,37.83,1.45,0.0,0.0,28.12
15957,EEA_3161-05-5,2010,2010-01--2010-12,FI04_331_Y01,Finland,2147000.0,0.0,0.0,35.88,9.24,1.7,13.13,37.83,1.45,0.0,0.0,28.12
15984,EEA_3161-02-2,2010,2010-01--2010-12,FI04_331_Y01,Finland,2147000.0,0.0,0.0,35.88,9.24,1.7,13.13,37.83,1.45,0.0,0.0,28.12
15989,EEA_3161-03-3,2010,2010-01--2010-12,HRCSRI0029_006,Croatia,7841461.0,0.0,11.013928731282556,30.9,3.7,2.1,11.5,23.2,22.9,0.0,5.7,16.32
15993,EEA_3161-02-2,2010,2010-01--2010-12,FRAR10,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
15998,EEA_3161-02-2,2010,2010-01--2010-12,FRAR20,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
16021,EEA_3161-02-2,2010,2010-01--2010-12,FRDR1168B,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
16047,EEA_3161-05-5,2009,2009-01--2009-12,FRHR156A,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
16076,EEA_3161-03-3,2009,2009-01--2009-12,FRGR0414,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
16077,EEA_3161-02-2,2009,2009-01--2009-12,FRGR0414,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
16088,EEA_3161-03-3,2009,2009-01--2009-12,ES080MSPF18-28,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
16089,EEA_3161-05-5,2009,2009-01--2009-12,ES080MSPF10-11,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
16096,EEA_3161-03-3,2009,2009-01--2009-12,ES11721,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
16099,EEA_31615-01-7,2009,2009-01--2009-12,FRHR254,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
16113,EEA_3161-01-1,2009,2009-01--2009-12,FRHR258,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
16117,EEA_3161-05-5,2009,2009-01--2009-12,FRHR258,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
16137,EEA_31615-01-7,2009,2009-01--2009-12,FRHR259,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
16138,EEA_3161-01-1,2009,2009-01--2009-12,ES020MSPF000000522,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
16142,EEA_3161-02-2,2009,2009-01--2009-12,ES020MSPF000000449,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
16145,EEA_3161-02-2,2009,2009-01--2009-12,ES100MSPF2200010,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
16170,EEA_31615-01-7,2010,2009-12--2010-02,FI18_011_Y01,Finland,2147000.0,0.0,0.0,35.88,9.24,1.7,13.13,37.83,1.45,0.0,0.0,28.12
16174,EEA_3161-05-5,2010,2010-01--2010-12,ES12179,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
16175,EEA_31615-01-7,2010,2010-01--2010-12,ES12179,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
16176,EEA_3161-02-2,2010,2010-01--2010-12,ES12179,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
16184,EEA_3161-05-5,2010,2009-12--2010-02,FI18_011_Y01,Finland,2147000.0,0.0,0.0,35.88,9.24,1.7,13.13,37.83,1.45,0.0,0.0,28.12
16193,EEA_3161-01-1,2010,2010-01--2010-12,ES030MSPF0712010,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
16197,EEA_3161-02-2,2010,2009-12--2010-02,FI18_011_Y01,Finland,2147000.0,0.0,0.0,35.88,9.24,1.7,13.13,37.83,1.45,0.0,0.0,28.12
16198,EEA_31615-01-7,2010,2010-01--2010-12,ES030MSPF0907010,Spain,50941692.0,0.0,87.15892367892796,49.0,8.0,3.0,14.0,15.0,9.0,0.0,0.0,16.84
16240,EEA_3161-05-5,2010,2010-01--2010-12,FI64_000_001,Finland,2147000.0,0.0,0.0,35.88,9.24,1.7,13.13,37.83,1.45,0.0,0.0,28.12
16245,EEA_3161-05-5,2010,2010-01--2010-12,FI65_280_001,Finland,2147000.0,0.0,0.0,35.88,9.24,1.7,13.13,37.83,1.45,0.0,0.0,28.12
16249,EEA_31615-01-7,2009,2009-01--2009-12,FRFR506,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
16252,EEA_31615-01-7,2009,2009-01--2009-12,FRFR348,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
16259,EEA_3161-01-1,2009,2009-01--2009-12,FRGR0404,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
16264,EEA_3161-02-2,2009,2009-01--2009-12,FRGR0405,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
16266,EEA_31615-01-7,2009,2009-01--2009-12,FRFR83A,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
16268,EEA_3161-05-5,2009,2009-01--2009-12,FRFR506,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
16276,EEA_3161-02-2,2009,2009-01--2009-12,FRFR348,France,71176346.0,0.0,0.0,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,22.26
16299,EEA_31615-01-7,2009,2009-01--2009-12,UKSC004734,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
16300,EEA_3161-02-2,2009,2009-01--2009-12,UKSC004734,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
16322,EEA_31615-01-7,2009,2009-01--2009-12,UKSC004206,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
16323,EEA_31615-01-7,2009,2009-01--2009-12,UKSC006320,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
16332,EEA_31615-01-7,2009,2009-01--2009-12,LVL100SP,Latvia,1136923.0,0.0,22.19835662841796,46.7,21.4,2.6,9.7,6.1,7.7,3.6,0.0,21.23
16338,EEA_3161-05-5,2009,2009-01--2009-12,LVL100SP,Latvia,1136923.0,0.0,22.19835662841796,46.7,21.4,2.6,9.7,6.1,7.7,3.6,0.0,21.23
16345,EEA_31615-01-7,2009,2009-01--2009-12,UKSC004008,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
16348,EEA_3161-02-2,2009,2009-01--2009-12,UKSC003806,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
16357,EEA_3161-02-2,2009,2009-01--2009-12,UKSC004206,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
16360,EEA_3161-02-2,2009,2009-01--2009-12,UKGB104027062760,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
16367,EEA_31615-01-7,2009,2009-01--2009-12,UKSC020446,United Kingdom,25867961.0,0.0,0.0,16.7,2.2,3.5,28.2,18.9,20.2,0.0,2.7,27.25
